start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,hour,timeFormat,rat_arrival_number,rat_minutes,bat_landing_number,time,food_availability,predicted_food_availability,actual_hours_after_sunset
26/12/2017 20:57,1.0,,2017-12-26 20:53:00,2017-12-26 20:58:00,239,0,0,0,2017-12-26 16:43:00,4.248611111,0,20,2017-12-26 20:57:00,2,1.283333333,51,26/12/2017 20:43,2.968873797,2.75055378482,4.1822222
26/12/2017 20:57,5.0,,2017-12-26 20:53:00,2017-12-26 20:58:00,199,0,0,0,2017-12-26 16:43:00,4.2375,0,20,2017-12-26 20:57:00,2,1.283333333,51,26/12/2017 20:43,2.968873797,2.75055378482,4.1822222
26/12/2017 21:24,3.0,fast,2017-12-26 21:22:00,2017-12-26 21:27:00,121,0,1,0,2017-12-26 16:43:00,4.693611111,0,21,2017-12-26 21:24:00,1,4.866666667,53,26/12/2017 21:13,2.561403509,2.5991459999999997,4.66
26/12/2017 21:24,15.0,rat,2017-12-26 21:22:00,2017-12-26 21:27:00,88,1,0,0,2017-12-26 16:43:00,4.684444444,0,21,2017-12-26 21:24:00,1,4.866666667,53,26/12/2017 21:13,2.561403509,2.5991459999999997,4.66
26/12/2017 21:24,6.0,pick,2017-12-26 21:22:00,2017-12-26 21:27:00,113,0,1,0,2017-12-26 16:43:00,4.691388889,0,21,2017-12-26 21:24:00,1,4.866666667,53,26/12/2017 21:13,2.561403509,2.5991459999999997,4.66
26/12/2017 21:24,5.0,pick,2017-12-26 21:22:00,2017-12-26 21:27:00,128,0,1,0,2017-12-26 16:43:00,4.695555556,0,21,2017-12-26 21:24:00,1,4.866666667,53,26/12/2017 21:13,2.561403509,2.5991459999999997,4.66
26/12/2017 21:25,6.0,pick,2017-12-26 21:22:00,2017-12-26 21:27:00,153,0,1,0,2017-12-26 16:43:00,4.7025,0,21,2017-12-26 21:25:00,1,4.866666667,53,26/12/2017 21:13,2.561403509,2.5991459999999997,4.66
26/12/2017 21:26,1.0,bat_fight,2017-12-26 21:22:00,2017-12-26 21:27:00,216,1,0,0,2017-12-26 16:43:00,4.72,0,21,2017-12-26 21:26:00,1,4.866666667,53,26/12/2017 21:13,2.561403509,2.5991459999999997,4.66
26/12/2017 21:26,10.0,rat,2017-12-26 21:22:00,2017-12-26 21:27:00,208,1,0,0,2017-12-26 16:43:00,4.717777778,0,21,2017-12-26 21:26:00,1,4.866666667,53,26/12/2017 21:13,2.561403509,2.5991459999999997,4.66
27/12/2017 1:35,2.0,rat_and_no_food,2017-12-27 01:34:00,2017-12-27 01:41:00,37,1,0,0,2017-12-26 16:43:00,8.8725,0,1,2017-12-27 01:35:00,1,6.683333333,16,27/12/2017 1:13,0.0,1.2674617848199996,8.8622222
28/12/2017 3:58,2.0,fast,2017-12-28 03:56:00,2017-12-28 04:13:00,107,0,1,0,2017-12-27 16:43:00,11.26277778,0,3,2017-12-28 03:58:00,1,16.01666667,5,28/12/2017 3:43,0.971774194,0.5161446803599996,11.2330556
28/12/2017 4:02,2.0,fast,2017-12-28 03:56:00,2017-12-28 04:13:00,358,0,1,0,2017-12-27 16:43:00,11.3325,0,4,2017-12-28 04:02:00,1,16.01666667,5,28/12/2017 3:43,0.971774194,0.5161446803599996,11.2330556
28/12/2017 4:11,1.0,,2017-12-28 03:56:00,2017-12-28 04:13:00,852,0,0,0,2017-12-27 16:43:00,11.46972222,0,4,2017-12-28 04:11:00,1,16.01666667,5,28/12/2017 3:43,0.971774194,0.5161446803599996,11.2330556
28/12/2017 19:36,1.0,fast,2017-12-28 19:35:00,2017-12-28 19:46:00,14,0,1,0,2017-12-28 16:44:00,2.868888889,0,19,2017-12-28 19:36:00,1,8.1,23,28/12/2017 19:14,3.543859649,3.1679815,2.865
28/12/2017 19:36,2.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,40,1,0,0,2017-12-28 16:44:00,2.876111111,0,19,2017-12-28 19:36:00,1,8.1,23,28/12/2017 19:14,3.543859649,3.1679815,2.865
28/12/2017 19:37,26.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,68,1,0,0,2017-12-28 16:44:00,2.883888889,0,19,2017-12-28 19:37:00,1,8.1,23,28/12/2017 19:14,3.543859649,3.1679815,2.865
28/12/2017 19:44,5.0,rat_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,521,1,0,0,2017-12-28 16:44:00,3.009722222,0,19,2017-12-28 19:44:00,1,8.1,23,28/12/2017 19:14,3.543859649,3.1679815,2.865
28/12/2017 19:45,15.0,pick_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,564,1,1,0,2017-12-28 16:44:00,3.021666667,0,19,2017-12-28 19:45:00,1,8.1,23,28/12/2017 19:14,3.543859649,3.1679815,2.865
28/12/2017 19:46,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.033611111,0,19,2017-12-28 19:46:00,1,8.1,23,28/12/2017 19:14,3.543859649,3.1679815,2.865
30/12/2017 18:37,16.0,rat,2017-12-30 18:35:00,2017-12-30 18:38:00,108,1,0,0,2017-12-30 16:45:00,1.870833333,0,18,2017-12-30 18:37:00,1,3.283333333,36,30/12/2017 18:15,4.0,3.4925399272299997,1.8408333
30/12/2017 19:51,4.0,fast,2017-12-30 19:50:00,2017-12-30 19:55:00,41,0,1,0,2017-12-30 16:45:00,3.1075,0,19,2017-12-30 19:51:00,1,5.0,37,30/12/2017 19:45,3.067911715,3.0947423924099997,3.0961111
30/12/2017 19:51,0.074015603,fast,2017-12-30 19:50:00,2017-12-30 19:55:00,17,0,1,0,2017-12-30 16:45:00,3.100833333,0,19,2017-12-30 19:51:00,1,5.0,37,30/12/2017 19:45,3.067911715,3.0947423924099997,3.0961111
30/12/2017 19:52,10.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,111,1,0,0,2017-12-30 16:45:00,3.126944444,0,19,2017-12-30 19:52:00,1,5.0,37,30/12/2017 19:45,3.067911715,3.0947423924099997,3.0961111
30/12/2017 19:54,24.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,215,1,0,0,2017-12-30 16:45:00,3.155833333,0,19,2017-12-30 19:54:00,1,5.0,37,30/12/2017 19:45,3.067911715,3.0947423924099997,3.0961111
30/12/2017 19:54,15.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,194,1,0,0,2017-12-30 16:45:00,3.15,0,19,2017-12-30 19:54:00,1,5.0,37,30/12/2017 19:45,3.067911715,3.0947423924099997,3.0961111
30/12/2017 19:54,13.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,253,1,0,0,2017-12-30 16:45:00,3.166388889,0,19,2017-12-30 19:54:00,1,5.0,37,30/12/2017 19:45,3.067911715,3.0947423924099997,3.0961111
1/01/2018 1:52,2.0,fast,2018-01-01 01:50:00,2018-01-01 01:55:00,115,0,1,1,2017-12-31 16:46:00,9.108333333,0,1,2018-01-01 01:52:00,1,4.933333333,18,1/01/2018 1:46,1.92688172,1.1995923575899998,9.0763889
10/01/2018 4:12,1.0,rat,2018-01-10 04:07:00,2018-01-10 04:15:00,306,1,0,1,2018-01-09 16:53:00,11.32222222,0,4,2018-01-10 04:12:00,1,8.566666667,18,10/01/2018 3:53,2.851612903,0.51482428482,11.2372222
10/01/2018 23:34,4.0,,2018-01-10 23:32:00,2018-01-10 23:34:00,113,0,0,1,2018-01-10 16:54:00,6.673888889,0,23,2018-01-10 23:34:00,2,2.05,38,10/01/2018 23:24,2.0,1.9708917499999998,6.6425
27/01/2018 23:44,0.049410419,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,12,0,1,1,2018-01-27 17:09:00,6.591111111,0,23,2018-01-27 23:44:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:44,1.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,14,0,1,1,2018-01-27 17:09:00,6.591666667,0,23,2018-01-27 23:44:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:45,6.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,49,1,0,1,2018-01-27 17:09:00,6.601388889,0,23,2018-01-27 23:45:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:45,3.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,68,0,1,1,2018-01-27 17:09:00,6.606666667,0,23,2018-01-27 23:45:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:45,8.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,84,1,0,1,2018-01-27 17:09:00,6.611111111,0,23,2018-01-27 23:45:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:46,31.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,122,1,0,1,2018-01-27 17:09:00,6.621666667,0,23,2018-01-27 23:46:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:47,0.010695699,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,186,0,1,1,2018-01-27 17:09:00,6.639444444,0,23,2018-01-27 23:47:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:48,2.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,231,0,1,1,2018-01-27 17:09:00,6.651944444,0,23,2018-01-27 23:48:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:48,9.0,pick,2018-01-27 23:44:00,2018-01-27 23:50:00,253,0,1,1,2018-01-27 17:09:00,6.658055556,0,23,2018-01-27 23:48:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:48,1.0,gaze,2018-01-27 23:44:00,2018-01-27 23:50:00,246,0,0,1,2018-01-27 17:09:00,6.656111111,0,23,2018-01-27 23:48:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
27/01/2018 23:50,6.0,pick,2018-01-27 23:44:00,2018-01-27 23:50:00,355,0,1,1,2018-01-27 17:09:00,6.686388889,0,23,2018-01-27 23:50:00,1,6.083333333,64,27/01/2018 23:39,2.55,1.9882332151799997,6.5877778
28/01/2018 4:20,11.0,pick,2018-01-28 04:08:00,2018-01-28 04:20:00,742,0,1,1,2018-01-27 17:09:00,11.1975,0,4,2018-01-28 04:20:00,1,0.516666667,23,28/01/2018 3:39,1.0,0.5927288575899996,10.9913889
28/01/2018 19:56,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,9,0,1,1,2018-01-28 17:10:00,2.770833333,0,19,2018-01-28 19:56:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 19:58,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,162,1,0,1,2018-01-28 17:10:00,2.813333333,0,19,2018-01-28 19:58:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:03,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,456,1,0,1,2018-01-28 17:10:00,2.895,0,20,2018-01-28 20:03:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:04,0.035319187,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,528,1,0,1,2018-01-28 17:10:00,2.915,0,20,2018-01-28 20:04:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:05,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,589,0,1,1,2018-01-28 17:10:00,2.931944444,0,20,2018-01-28 20:05:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:05,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,583,1,0,1,2018-01-28 17:10:00,2.930277778,0,20,2018-01-28 20:05:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:05,0.034803066,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,569,0,1,1,2018-01-28 17:10:00,2.926388889,0,20,2018-01-28 20:05:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:05,7.0,pick_rat,2018-01-28 19:56:00,2018-01-28 20:10:00,545,1,1,1,2018-01-28 17:10:00,2.919722222,0,20,2018-01-28 20:05:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:05,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,534,1,0,1,2018-01-28 17:10:00,2.916666667,0,20,2018-01-28 20:05:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:05,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,551,0,1,1,2018-01-28 17:10:00,2.921388889,0,20,2018-01-28 20:05:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:06,2.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,627,0,1,1,2018-01-28 17:10:00,2.9425,0,20,2018-01-28 20:06:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:06,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,631,0,1,1,2018-01-28 17:10:00,2.943611111,0,20,2018-01-28 20:06:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:06,4.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,642,0,1,1,2018-01-28 17:10:00,2.946666667,0,20,2018-01-28 20:06:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:08,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,2.968333333,0,20,2018-01-28 20:08:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
28/01/2018 20:09,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,2.997222222,0,20,2018-01-28 20:09:00,1,13.9,40,28/01/2018 19:40,3.970430108,3.1986151772299998,2.7683333
29/01/2018 1:32,22.0,pick,2018-01-29 01:29:00,2018-01-29 01:33:00,225,0,1,1,2018-01-28 17:10:00,8.381666667,0,1,2018-01-29 01:32:00,1,4.45,51,29/01/2018 1:10,1.609375,1.4395560727699999,8.3191667
31/01/2018 19:44,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.522777778,0,19,2018-01-31 19:44:00,1,1.883333333,61,31/01/2018 19:13,3.642857143,3.29359714241,2.4686111
31/01/2018 22:23,1.0,fast,2018-01-31 22:20:00,2018-01-31 22:24:00,168,0,1,1,2018-01-31 17:13:00,5.168333333,0,22,2018-01-31 22:23:00,1,4.466666667,80,31/01/2018 22:13,2.0,2.4528438227700002,5.1216667
2/02/2018 0:43,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.489722222,0,0,2018-02-02 00:43:00,1,3.683333333,57,2/02/2018 0:14,1.524590164,1.7186041424099998,7.4386111
2/02/2018 0:44,1.0,rat,2018-02-02 00:40:00,2018-02-02 00:44:00,239,1,0,2,2018-02-01 17:14:00,7.505,0,0,2018-02-02 00:44:00,1,3.683333333,57,2/02/2018 0:14,1.524590164,1.7186041424099998,7.4386111
2/02/2018 18:30,4.0,rat,2018-02-02 18:30:00,2018-02-02 18:30:00,3,1,0,2,2018-02-02 17:15:00,1.260555556,0,18,2018-02-02 18:30:00,1,0.133333333,46,2/02/2018 18:15,4.0,3.6766940348199997,1.2597222
3/02/2018 17:51,29.0,rat,2018-02-03 17:51:00,2018-02-03 17:51:00,22,1,0,2,2018-02-03 17:16:00,0.592777778,0,17,2018-02-03 17:51:00,1,0.666666667,34,3/02/2018 17:46,3.949388209,3.88998532277,0.5866667
4/02/2018 18:32,155.0,,2018-02-04 18:32:00,2018-02-04 18:50:00,42,0,0,2,2018-02-04 17:17:00,1.265,0,18,2018-02-04 18:32:00,17,2.3,39,4/02/2018 18:17,4.0,3.67871867723,1.2533333
4/02/2018 18:33,3.0,bat_and_rat,2018-02-04 18:32:00,2018-02-04 18:50:00,77,1,0,2,2018-02-04 17:17:00,1.274722222,0,18,2018-02-04 18:33:00,17,2.3,39,4/02/2018 18:17,4.0,3.67871867723,1.2533333
4/02/2018 18:46,1.0,,2018-02-04 18:32:00,2018-02-04 18:50:00,856,0,0,2,2018-02-04 17:17:00,1.491111111,0,18,2018-02-04 18:46:00,17,2.3,39,4/02/2018 18:17,4.0,3.67871867723,1.2533333
4/02/2018 18:47,1.0,,2018-02-04 18:32:00,2018-02-04 18:50:00,933,0,0,2,2018-02-04 17:17:00,1.5125,0,18,2018-02-04 18:47:00,17,2.3,39,4/02/2018 18:17,4.0,3.67871867723,1.2533333
5/02/2018 23:22,1.0,,2018-02-05 23:21:00,2018-02-05 23:26:00,110,0,0,2,2018-02-05 17:18:00,6.081388889,0,23,2018-02-05 23:22:00,8,1.3,104,5/02/2018 23:18,1.466666667,2.1583909272299997,6.0508333
5/02/2018 23:22,1.0,,2018-02-05 23:21:00,2018-02-05 23:26:00,77,0,0,2,2018-02-05 17:18:00,6.072222222,0,23,2018-02-05 23:22:00,8,1.3,104,5/02/2018 23:18,1.466666667,2.1583909272299997,6.0508333
5/02/2018 23:25,6.0,,2018-02-05 23:21:00,2018-02-05 23:26:00,253,0,0,2,2018-02-05 17:18:00,6.121111111,0,23,2018-02-05 23:25:00,8,1.3,104,5/02/2018 23:18,1.466666667,2.1583909272299997,6.0508333
7/02/2018 18:11,7.0,"94.0,305.0,239.0,416.0; 364.8,139.3,462.3,241.3",2018-02-07 18:11:00,2018-02-07 18:11:00,10,0,0,2,2018-02-07 17:19:00,0.8775,0,18,2018-02-07 18:11:00,1,0.25,53,7/02/2018 17:49,4.0,3.79870053482,0.8747222
7/02/2018 18:32,1.0,rat,2018-02-07 18:29:00,2018-02-07 18:44:00,166,1,0,2,2018-02-07 17:19:00,1.225277778,0,18,2018-02-07 18:32:00,5,10.48333333,29,7/02/2018 18:19,4.0,3.7022220727699997,1.1791667
7/02/2018 22:58,14.0,pick,2018-02-07 22:53:00,2018-02-07 22:58:00,299,0,1,2,2018-02-07 17:19:00,5.661944444,0,22,2018-02-07 22:58:00,2,2.433333333,65,7/02/2018 22:49,2.050611791,2.30795010759,5.5788889
8/02/2018 1:47,8.0,rat attack,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.481666667,0,1,2018-02-08 01:47:00,1,0.25,49,8/02/2018 1:19,1.456140351,1.38867603482,8.4797222
8/02/2018 1:52,1.0,fast,2018-02-08 01:52:00,2018-02-08 01:52:00,2,0,1,2,2018-02-07 17:19:00,8.554722222,0,1,2018-02-08 01:52:00,2,4.166666667,53,8/02/2018 1:49,1.037351443,1.3650845727699998,8.5541667
8/02/2018 2:06,6.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,74,1,0,2,2018-02-07 17:19:00,8.796944444,0,2,2018-02-08 02:06:00,2,4.166666667,53,8/02/2018 1:49,1.037351443,1.2946623575899996,8.7763889
8/02/2018 2:06,1.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,80,1,0,2,2018-02-07 17:19:00,8.798611111,0,2,2018-02-08 02:06:00,2,4.166666667,53,8/02/2018 1:49,1.037351443,1.2946623575899996,8.7763889
8/02/2018 2:07,7.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,99,1,0,2,2018-02-07 17:19:00,8.803888889,0,2,2018-02-08 02:07:00,2,4.166666667,53,8/02/2018 1:49,1.037351443,1.2946623575899996,8.7763889
8/02/2018 2:07,4.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,116,1,0,2,2018-02-07 17:19:00,8.808611111,0,2,2018-02-08 02:07:00,2,4.166666667,53,8/02/2018 1:49,1.037351443,1.2946623575899996,8.7763889
8/02/2018 2:08,4.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,200,1,0,2,2018-02-07 17:19:00,8.831944444,0,2,2018-02-08 02:08:00,2,4.166666667,53,8/02/2018 1:49,1.037351443,1.2946623575899996,8.7763889
8/02/2018 3:41,0.035867953,rat,2018-02-08 03:41:00,2018-02-08 03:45:00,27,1,0,2,2018-02-07 17:19:00,10.37444444,0,3,2018-02-08 03:41:00,1,4.216666667,14,8/02/2018 3:19,0.0,0.7906153196399996,10.3669444
9/02/2018 0:06,3.0,fast,2018-02-09 00:06:00,2018-02-09 00:06:00,2,0,1,2,2018-02-08 17:20:00,6.767222222,0,0,2018-02-09 00:06:00,4,1.0,38,8/02/2018 23:50,2.029569892,1.9315433227699996,6.7666667
9/02/2018 0:11,1.0,rat,2018-02-09 00:09:00,2018-02-09 00:13:00,135,1,0,2,2018-02-08 17:20:00,6.862222222,0,0,2018-02-09 00:11:00,4,1.0,38,8/02/2018 23:50,2.029569892,1.91314553482,6.8247222
9/02/2018 0:26,17.0,pick,2018-02-09 00:26:00,2018-02-09 00:32:00,2,0,1,2,2018-02-08 17:20:00,7.114722222,0,0,2018-02-09 00:26:00,2,1.133333333,46,9/02/2018 0:20,2.0,1.8214205727699997,7.1141667
9/02/2018 0:29,1.0,rat,2018-02-09 00:26:00,2018-02-09 00:32:00,154,1,0,2,2018-02-08 17:20:00,7.156944444,0,0,2018-02-09 00:29:00,2,1.133333333,46,9/02/2018 0:20,2.0,1.8214205727699997,7.1141667
9/02/2018 3:31,1.0,rat,2018-02-09 03:28:00,2018-02-09 03:33:00,146,1,0,2,2018-02-08 17:20:00,10.18444444,0,3,2018-02-09 03:31:00,1,4.733333333,22,9/02/2018 3:20,1.0,0.8613016075899997,10.1438889
9/02/2018 3:32,21.0,rat,2018-02-09 03:28:00,2018-02-09 03:33:00,211,1,0,2,2018-02-08 17:20:00,10.2025,0,3,2018-02-09 03:32:00,1,4.733333333,22,9/02/2018 3:20,1.0,0.8613016075899997,10.1438889
9/02/2018 3:32,9.0,pick,2018-02-09 03:28:00,2018-02-09 03:33:00,246,0,1,2,2018-02-08 17:20:00,10.21222222,0,3,2018-02-09 03:32:00,1,4.733333333,22,9/02/2018 3:20,1.0,0.8613016075899997,10.1438889
10/02/2018 0:43,4.0,rat,2018-02-10 00:43:00,2018-02-10 00:45:00,22,1,0,2,2018-02-09 17:21:00,7.375277778,0,0,2018-02-10 00:43:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7406110727699997,7.3691667
10/02/2018 0:44,4.0,pick,2018-02-10 00:43:00,2018-02-10 00:45:00,68,0,1,2,2018-02-09 17:21:00,7.388055556,0,0,2018-02-10 00:44:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7406110727699997,7.3691667
10/02/2018 0:44,2.0,pick,2018-02-10 00:43:00,2018-02-10 00:45:00,80,0,1,2,2018-02-09 17:21:00,7.391388889,0,0,2018-02-10 00:44:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7406110727699997,7.3691667
10/02/2018 0:44,21.0,pick_bat,2018-02-10 00:43:00,2018-02-10 00:45:00,65,1,1,2,2018-02-09 17:21:00,7.387222222,0,0,2018-02-10 00:44:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7406110727699997,7.3691667
10/02/2018 0:44,7.0,bat,2018-02-10 00:43:00,2018-02-10 00:45:00,61,1,0,2,2018-02-09 17:21:00,7.386111111,0,0,2018-02-10 00:44:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7406110727699997,7.3691667
10/02/2018 0:44,3.0,fast,2018-02-10 00:43:00,2018-02-10 00:45:00,96,0,1,2,2018-02-09 17:21:00,7.395833333,0,0,2018-02-10 00:44:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7406110727699997,7.3691667
10/02/2018 0:49,0.089216347,fast,2018-02-10 00:49:00,2018-02-10 00:51:00,18,0,1,2,2018-02-09 17:21:00,7.471944444,0,0,2018-02-10 00:49:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7096253196399998,7.4669444
10/02/2018 0:49,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.4825,0,0,2018-02-10 00:49:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7096253196399998,7.4669444
10/02/2018 0:50,0.090143902,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,81,1,0,2,2018-02-09 17:21:00,7.489444444,0,0,2018-02-10 00:50:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7096253196399998,7.4669444
10/02/2018 0:50,0.041390374,fast,2018-02-10 00:49:00,2018-02-10 00:51:00,65,0,1,2,2018-02-09 17:21:00,7.485,0,0,2018-02-10 00:50:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7096253196399998,7.4669444
10/02/2018 0:50,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.495277778,0,0,2018-02-10 00:50:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7096253196399998,7.4669444
10/02/2018 0:51,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.508333333,0,0,2018-02-10 00:51:00,3,4.1,83,10/02/2018 0:21,1.421052632,1.7096253196399998,7.4669444
10/02/2018 19:25,0.097399911,fast,2018-02-10 19:24:00,2018-02-10 19:25:00,13,0,1,2,2018-02-10 17:22:00,2.05,0,19,2018-02-10 19:25:00,1,0.25,47,10/02/2018 19:22,4.0,3.4273993575899997,2.0463889
10/02/2018 21:08,5.0,rat,2018-02-10 21:04:00,2018-02-10 21:11:00,222,1,0,2,2018-02-10 17:22:00,3.771111111,0,21,2018-02-10 21:08:00,7,2.8,85,10/02/2018 20:52,3.033794163,2.9003770696399997,3.7094444
10/02/2018 21:36,2.0,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,75,1,0,2,2018-02-10 17:22:00,4.238611111,0,21,2018-02-10 21:36:00,8,3.633333333,92,10/02/2018 21:22,3.0,2.73928621518,4.2177778
10/02/2018 21:36,1.0,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,68,1,0,2,2018-02-10 17:22:00,4.236666667,0,21,2018-02-10 21:36:00,8,3.633333333,92,10/02/2018 21:22,3.0,2.73928621518,4.2177778
10/02/2018 21:44,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,6,1,0,2,2018-02-10 17:22:00,4.368333333,0,21,2018-02-10 21:44:00,8,3.633333333,92,10/02/2018 21:22,3.0,2.69210332277,4.3666667
10/02/2018 21:45,6.0,,2018-02-10 21:44:00,2018-02-10 21:51:00,86,0,0,2,2018-02-10 17:22:00,4.390555556,0,21,2018-02-10 21:45:00,8,3.633333333,92,10/02/2018 21:22,3.0,2.69210332277,4.3666667
10/02/2018 21:45,4.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,92,1,0,2,2018-02-10 17:22:00,4.392222222,0,21,2018-02-10 21:45:00,8,3.633333333,92,10/02/2018 21:22,3.0,2.69210332277,4.3666667
10/02/2018 21:46,13.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,137,1,0,2,2018-02-10 17:22:00,4.404722222,0,21,2018-02-10 21:46:00,8,3.633333333,92,10/02/2018 21:22,3.0,2.69210332277,4.3666667
